date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country,total_rooms,log_price,SquareRoot_price,BoxCox_Price,city_encoded,street_hashed,hashed_street
2014-05-02 00:00:00,313000.0,3.0,1.5,0.07365223993925588,0.006775461539894558,1.5,0,0,3,1340,0,1955,2005,18810 Densmore Ave N,Shoreline,WA 98133,USA,4.5,12.65395846952229,559.4640292279746,8.270693985915683,36,-217474449635933110,6dfce6ba342c1453d53f4fbad459190f
2014-05-02 00:00:00,2384000.0,5.0,2.5,0.24905087319665908,0.007835466383501929,2.0,0,4,5,3370,280,1921,0,709 W Blaine St,Seattle,WA 98119,USA,7.5,14.684290307167377,1544.0207252495027,9.609814609532297,35,8620876770022556939,eca9bb465b9b6f538c3c8354f463a914
2014-05-02 00:00:00,342000.0,3.0,2.0,0.1184510250569476,0.010533914566217703,1.0,0,0,4,1930,0,1966,0,26206-26214 143rd Ave SE,Kent,WA 98042,USA,5.0,12.742566016044742,584.8076606885378,8.752432166767347,18,-2380634358185140066,f28aaaaf79810e27de8be497f141e983
2014-05-02 00:00:00,420000.0,3.0,2.25,0.12376613515565679,0.006885374168669312,1.0,0,0,4,1000,1000,1963,0,857 170th Pl NE,Bellevue,WA 98008,USA,5.25,12.948009990259552,648.074069840786,8.799828827273489,3,-5126671965027024502,57b51c9b4274c3310f4bb6ee86e238fa
2014-05-02 00:00:00,550000.0,4.0,2.5,0.11921032649962035,0.009186087669293392,1.0,0,0,4,1140,800,1976,1992,9105 170th Ave NE,Redmond,WA 98052,USA,6.5,13.217673557208654,741.6198487095663,8.75930344160338,31,-7640117149590876750,0f4f6aaeea3eca19264763a7b472d25c
2014-05-02 00:00:00,490000.0,2.0,1.0,0.03872437357630979,0.005348460291734198,1.0,0,0,3,880,0,1938,1994,522 NE 88th St,Seattle,WA 98115,USA,3.0,13.102160670086809,700.0,7.72361871214164,35,-6846090438118180041,ddf9ee045a56561aa4764577d340b77f
2014-05-02 00:00:00,335000.0,2.0,2.0,0.07441154138192863,0.0017902718008904787,1.0,0,0,3,1350,0,1976,0,2616 174th Ave NE,Redmond,WA 98052,USA,4.0,12.721885810807203,578.7918451395112,8.280445029418182,31,-3624213195645841570,626310d8ccf2f12ef6056417991cb9fc
2014-05-02 00:00:00,482000.0,4.0,2.5,0.1776765375854214,0.032815439929953984,2.0,0,0,3,2710,0,1989,0,23762 SE 253rd Pl,Maple Valley,WA 98038,USA,6.5,13.085699393032737,694.2621983083912,9.206583874054365,21,-4123334008143103095,c8a663b0f08cbec2202e1f2f30a16410
2014-05-02 00:00:00,452500.0,3.0,2.5,0.15641609719058466,0.08177126995659383,1.0,0,0,4,1570,860,1985,0,46611-46625 SE 129th St,North Bend,WA 98045,USA,5.5,13.022543042122118,672.6812023536855,9.06003317241643,27,798801898167138248,150b1385afd52c593adc9d440792a879
2014-05-02 00:00:00,640000.0,4.0,2.0,0.08731966590736523,0.005180796959704912,1.5,0,0,3,1520,0,1945,2010,6811 55th Ave NE,Seattle,WA 98115,USA,6.0,13.369223455335854,800.0,8.436367135806446,35,3416739830932360499,94d26898032f11dcf5d5ee6552c18918
2014-05-02 00:00:00,463000.0,3.0,1.75,0.1017463933181473,0.0062240354701093535,1.0,0,0,3,1710,0,1948,1994,Burke-Gilman Trail,Lake Forest Park,WA 98155,USA,4.75,13.045482333068371,680.44103344816,8.59189812177183,20,-5730854446154251397,420dfc098dd8d18876ed5ad0ffaaa646
2014-05-02 00:00:00,1400000.0,4.0,2.5,0.19362186788154898,0.0031315784571247602,1.5,0,0,5,1910,1010,1909,1988,3838-4098 44th Ave NE,Seattle,WA 98105,USA,6.5,14.151982794585487,1183.2159566199232,9.307225256826692,35,8420803573828999146,2c035ed5e8a4a6d9021c438c180bdaa4
2014-05-02 00:00:00,588500.0,3.0,1.75,0.14882308276385725,0.013277072970807952,1.0,0,0,3,1970,360,1980,0,1833 220th Pl NE,Sammamish,WA 98074,USA,4.75,13.285332205682469,767.1375365604267,9.003723288865263,33,7845778619827703429,172b7b28c47778841393a198791336f2
2014-05-02 00:00:00,365000.0,3.0,1.0,0.054669703872437365,0.005399690754298701,1.0,0,0,4,1090,0,1955,2009,2504 SW Portland Ct,Seattle,WA 98106,USA,4.0,12.80765263256463,604.1522986797286,8.00096543598808,35,5136273655077238262,6e0f95598bc231933c003edf654df9b0
2014-05-02 00:00:00,1200000.0,5.0,2.75,0.19286256643887623,0.008235995454460777,1.5,0,0,3,2910,0,1939,1969,3534 46th Ave NE,Seattle,WA 98105,USA,7.75,13.997832114758229,1095.4451150103323,9.302593157044482,35,1005442185055329319,aab0eba67a3246780ba85c88c375b26a
2014-05-02 00:00:00,242500.0,3.0,1.5,0.06302201974183752,0.008459546563833157,1.0,0,0,4,1200,0,1965,0,14034 SE 201st St,Kent,WA 98042,USA,4.5,12.398756989359676,492.44289008980525,8.126291843372208,18,7696082287530238023,bed27c55c8a5b11e53cb8028a67bee4e
2014-05-02 00:00:00,419000.0,3.0,1.5,0.09111617312072892,0.005646528437564038,1.0,0,0,4,1570,0,1956,0,15424 SE 9th St,Bellevue,WA 98007,USA,4.5,12.945626198904275,647.3020933072903,8.479036393614361,3,663294929753534305,544c413742eb26223e5265f34d239ff7
2014-05-02 00:00:00,367500.0,4.0,3.0,0.20804859529233105,0.006141135267050429,2.0,0,0,3,3110,0,1997,0,11224 SE 306th Pl,Auburn,WA 98092,USA,7.0,12.814478597635029,606.2177826491071,9.39245075083408,1,-3905604098457289710,c23d2edc42514eed493519df5167847f
2014-05-02 00:00:00,257950.0,3.0,1.75,0.07593014426727412,0.00486223662884927,1.0,0,0,3,1370,0,1987,2000,1605 S 245th Pl,Des Moines,WA 98198,USA,4.75,12.460521046672795,507.88778288121875,8.299740317840254,10,-326973001356023855,61a780d0a0977d7f4d934f8764926b95
2014-05-02 00:00:00,275000.0,3.0,1.5,0.06150341685649203,0.008978371430168223,1.0,0,0,3,1180,0,1983,2009,12425 415th Ave SE,North Bend,WA 98045,USA,4.5,12.524526376648708,524.4044240850758,8.104350533597207,27,-6820488472656876147,53eb1f2b09d8b086b7fad8e168dafaa5
2014-05-02 00:00:00,750000.0,3.0,1.75,0.1419893697798026,0.009258741779839416,2.0,0,0,5,1550,690,1923,0,3225 NE 92nd St,Seattle,WA 98115,USA,4.75,13.527828485512494,866.0254037844386,8.951019157762708,35,-8202465798623259234,c9fa47cd12f8bc62f8c041d5411319a6
2014-05-02 00:00:00,435000.0,4.0,1.0,0.08200455580865604,0.007602600644572364,1.0,0,0,4,1450,0,1954,1979,3922 154th Ave SE,Bellevue,WA 98006,USA,5.0,12.983101310070822,659.545297913646,8.374303417443686,3,8870541413784438194,1db07271ee3a35c12574bbfd76354380
2014-05-02 00:00:00,626000.0,3.0,2.25,0.10478359908883828,0.0008699864006408466,2.5,0,0,3,1470,280,2005,0,3140 Franklin Ave E,Seattle,WA 98102,USA,5.25,13.347105650082236,791.2016177940993,8.622512033039204,35,-7953593509268391380,0acd0eefa18d83453be48b8df9209b4f
2014-05-02 00:00:00,612500.0,4.0,2.5,0.1791951404707669,0.010826393934313233,2.0,0,0,3,2730,0,1991,0,10212 NE 156th Pl,Bothell,WA 98011,USA,6.5,13.32530422140102,782.6237921249264,9.216486425770206,5,3503222177435047663,3c653afbf8d8eb74eb6819d907c72019
2014-05-02 00:00:00,495000.0,4.0,1.75,0.09339407744874714,0.005348460291734198,1.0,0,0,3,1130,470,1959,1989,2021 NE 100th St,Seattle,WA 98125,USA,5.75,13.112313041550827,703.5623639735144,8.504014520113017,35,4186983812700392185,d1f7bc0d1108218cbd79ad88b4432e94
2014-05-02 00:00:00,285000.0,3.0,2.5,0.13059984813971146,0.009497196296503288,1.0,0,0,4,1360,730,1987,0,27736 23rd Avenue South,Federal Way,WA 98003,USA,5.5,12.560244459250788,533.8539126015655,8.858474591479546,14,-255364469727457172,d9a7be496cecbfb78e217b37e2e33dda
2014-05-02 00:00:00,615000.0,3.0,1.75,0.15110098709187547,0.006197023044393525,1.0,0,0,4,1360,1000,1948,0,8436-8438 41st Ave SW,Seattle,WA 98136,USA,4.75,13.329377546788654,784.2193570679061,9.02085666907446,35,7962187653664560333,5fffe1ae3cdcdb271c5e1ed1eef0d3f0
2014-05-02 00:00:00,698000.0,4.0,2.25,0.13895216400911162,0.00988468488608208,1.5,0,0,5,1300,900,1920,0,1036 4th St,Kirkland,WA 98033,USA,6.25,13.45597438174451,835.4639429682169,8.926937761507496,19,735669226315109908,e4ba603fa5f8ae1c89bb7f94930a6294
2014-05-02 00:00:00,675000.0,5.0,2.5,0.18602885345482156,0.06229624247843664,2.0,0,0,3,2820,0,1979,2014,23525 SE 32nd Way,Issaquah,WA 98029,USA,7.5,13.422467969854667,821.5838362577492,9.260201066623805,16,-7329511250097240411,771cf3a3f34c1d14b825929a7495267d
2014-05-02 00:00:00,790000.0,3.0,2.5,0.16932422171602127,0.0038301756739134484,1.0,0,0,4,1700,900,1951,1999,3314 NW 75th St,Seattle,WA 98117,USA,5.5,13.579788224443204,888.8194417315589,9.150829928769856,35,2405159263027660238,c7c8ed9ce4eac80a044d8627b0e13eef
2014-05-02 00:00:00,382500.0,4.0,1.75,0.0903568716780562,0.00750945434900054,1.0,0,0,4,1560,0,1967,0,14104 119th Ave NE,Kirkland,WA 98034,USA,5.75,12.854483932248728,618.4658438426491,8.470608188624986,19,-6762458009669321797,ced5b54365960c82dc636f7d6de4f158
2014-05-02 00:00:00,499950.0,4.0,2.5,0.18906605922551253,0.0025214702211293055,2.0,0,0,3,2190,670,2004,2003,20120 137th Ave NE,Woodinville,WA 98072,USA,6.5,13.122263372403996,707.0714249635605,9.279200400621017,42,-460470478021307629,0e2785433ac9413eabafaabef1f715bd
2014-05-02 00:00:00,650000.0,4.0,2.0,0.11009870918754747,0.004063041412843011,1.5,0,1,3,1640,180,1945,2010,7201-7399 55th Ave NE,Seattle,WA 98115,USA,6.0,13.38472764187182,806.2257748298549,8.674500938990972,35,-1886726351552653096,750f407099d4491a73dfcff28e43394a
2014-05-02 00:00:00,625000.0,4.0,2.5,0.18602885345482156,0.007237467165930811,2.0,0,0,3,2820,0,2014,0,17052 4th Ave NE,Shoreline,WA 98155,USA,6.5,13.345506928718539,790.5694150420949,9.260201066623805,36,2659500263624620074,0e1055f16bebdf436960496b38cbd27a
2014-05-02 00:00:00,400000.0,4.0,2.5,0.24753227031131358,0.03935058402727323,1.5,0,0,3,2300,1330,1979,2014,5172-5198 Heather Ave SE,Auburn,WA 98092,USA,6.5,12.89921982609012,632.4555320336759,9.602333314803834,1,-906452732199193602,3d10e99c8e04c79fc62797e66c530a9e
2014-05-02 00:00:00,604000.0,3.0,2.5,0.21791951404707668,0.0302846550792675,2.0,0,2,3,3240,0,1995,0,30822 36th Ct SW,Federal Way,WA 98023,USA,5.5,13.311329476916953,777.1743691090179,9.447922224233011,14,-2987192915257883370,7ce9ff3dc3b23da5ebeabc08d7c5c44a
2014-05-02 00:00:00,440000.0,2.0,1.0,0.032649962034927864,0.003923321969485274,1.0,0,0,4,800,0,1944,0,4801-4899 6th Ave NW,Seattle,WA 98107,USA,3.0,12.994530005894443,663.32495807108,7.600819154144733,35,8505150344595591157,b212126a8d8eb890b1c889d6a3b979ee
2014-05-02 00:00:00,287200.0,3.0,3.0,0.11237661351556569,0.01800331600812236,1.0,0,0,4,1090,760,1992,0,23017 SE 281st Ct,Maple Valley,WA 98038,USA,6.0,12.567934116156206,535.9104402789704,8.696195168963474,21,-5929536694586673784,4acc5a1bde8bc423adb736644069c625
2014-05-02 00:00:00,403000.0,3.0,2.0,0.12072892938496582,0.011607891354160845,1.0,0,2,5,1650,310,1957,0,17825 4th Ave SW,Normandy Park,WA 98166,USA,5.0,12.90669184092882,634.8228099241551,8.772944328044316,26,-999792448758377706,38be8afd5d65c9eab963fbb01f56f403
2014-05-02 00:00:00,750000.0,3.0,2.5,0.1533788914198937,0.0055068089942063,1.0,0,2,4,1440,950,1955,2009,3628 59th Ave SW,Seattle,WA 98116,USA,5.5,13.527828485512494,866.0254037844386,9.037781718986272,35,-130021544849917745,92ae63d3543363d804ad1136c81a9d6e
2014-05-02 00:00:00,335000.0,3.0,2.25,0.09187547456340167,0.014509398461223198,1.0,0,0,4,1580,0,1978,2000,4460 332nd Ave SE,Fall City,WA 98024,USA,5.25,12.721885810807203,578.7918451395112,8.487413093999312,13,-503570822240674536,85e65cab1e77f62dadde5ed8e750f3c0
2014-05-02 00:00:00,260000.0,4.0,2.0,0.08428246013667426,0.007439594627321672,1.0,0,0,4,1480,0,1974,0,2019 Aberdeen Pl SE,Renton,WA 98055,USA,6.0,12.468436909997665,509.9019513592785,8.40124769523445,32,7458147837618881295,cb9665c73395b945a405aca138ff336d
2014-05-02 00:00:00,308500.0,2.0,1.0,0.03644646924829157,0.005156578922856238,1.0,0,0,4,850,0,1950,1983,121 NE 147th St,Shoreline,WA 98155,USA,3.0,12.63947712232758,555.4277630799527,7.6788781397905055,36,8288864685181868921,55fabbde5b3c1acc3faf72a45778844e
2014-05-02 00:00:00,439950.0,3.0,2.5,0.10630220197418375,0.002083682631941728,2.0,0,0,3,1770,0,1990,2009,4458 51st Ave SW,Seattle,WA 98116,USA,5.5,12.994416363073707,663.287268082239,8.63756733457847,35,-993062139348244903,66b1234f6e17081f97bb914c2b1a5d36
2014-05-02 00:00:00,235000.0,2.0,1.0,0.06378132118451024,0.008161478418003318,1.0,0,0,2,1210,0,1949,0,7542 21st Ave SW,Seattle,WA 98106,USA,3.0,12.367340793126296,484.7679857416329,8.13713086153764,35,6646843427567919310,ebb8f0e48e076a3794a35bc78c3a57e5
2014-05-02 00:00:00,315000.0,3.0,1.0,0.05998481397114654,0.007956556567745302,1.0,0,0,3,1160,0,1968,1997,15804 198th Pl NE,Woodinville,WA 98077,USA,4.0,12.66032791780777,561.2486080160912,8.082048375267064,42,-3275517626893093335,748a08b5e046b23cc57fc84628dfc813
2014-05-02 00:00:00,437500.0,3.0,2.25,0.12148823082763857,0.03210007637996237,2.0,0,0,4,1970,0,1977,0,26069 SE 154th St,Issaquah,WA 98027,USA,5.25,12.988831984779805,661.4378277661476,8.77971461716305,16,-4343807112982602324,0eabe92a45aaa83eea78096e9a41849c
2014-05-02 00:00:00,407500.0,3.0,2.5,0.1184510250569476,0.009148829151064663,2.0,0,0,3,1930,0,1996,0,4314 NE 6th Pl,Renton,WA 98059,USA,5.5,12.917796211663054,638.3572667401852,8.752432166767347,32,-7325292582552759020,8af01504f16e843796cf4d156307b6af
2014-05-02 00:00:00,445700.0,3.0,2.5,0.06833712984054671,0.0005048529219992921,3.0,0,0,3,1270,0,2001,0,2640 NW 56th St,Seattle,WA 98107,USA,5.5,13.007401358934647,667.6076692189807,8.200408796610986,35,3582498238649108615,cfb16d22d6c4c2b33fe551c4cc1ae1e7
2014-05-02 00:00:00,838000.0,4.0,2.5,0.22323462414578588,0.03945677080422512,2.0,0,0,3,3310,0,2001,0,15712 NE 136th Pl,Redmond,WA 98052,USA,6.5,13.63877337946422,915.4233993076647,9.476910479228232,31,950883807394064364,b42d77165d4df845cf0a99c19eb31f20
2014-05-02 00:00:00,630000.0,4.0,2.75,0.1776765375854214,0.034127871234561,2.0,0,0,3,2710,0,2000,0,26429 SE 154th Pl,Issaquah,WA 98027,USA,6.75,13.353475098367715,793.7253933193772,9.206583874054365,16,-8217935993267685232,2181587cbd8cee069f4e950dc6b90b2b
2014-05-02 00:00:00,550000.0,3.0,1.75,0.19286256643887623,0.03219322267553419,1.5,0,0,3,2910,0,1979,2014,3923 229th Pl SE,Sammamish,WA 98075,USA,4.75,13.217673557208654,741.6198487095663,9.302593157044482,33,266494434725098035,ba90cd94d20d1421c73b344ddba79410
2014-05-02 00:00:00,805000.0,3.0,2.0,0.1776765375854214,0.0035973099349838854,1.5,0,0,4,1880,830,1929,0,6222 30th Ave NE,Seattle,WA 98115,USA,5.0,13.5985975564007,897.217922246318,9.206583874054365,35,3951161397221690694,bbe10c473ae748d55df3e19b05ff56f8
2014-05-02 00:00:00,284000.0,3.0,1.75,0.10858010630220197,0.020925315300210513,1.0,0,0,3,1800,0,1968,1997,32418 NE 50th St,Carnation,WA 98014,USA,4.75,12.556729517143344,532.9165037789691,8.65984609294527,7,333529133625624611,24643e99b7d35d240b6b70607b2568db
2014-05-02 00:00:00,470000.0,5.0,2.5,0.13971146545178437,0.00839900147171147,1.0,0,0,3,1460,750,1976,0,19334 89th Ave NE,Bothell,WA 98011,USA,7.5,13.060487973686241,685.5654600401044,8.93299737367469,5,895834065825588170,69113922f408756911cb57981a24d587
2014-05-02 00:00:00,430000.0,4.0,1.5,0.11769172361427488,0.008720356191434268,1.0,0,0,4,1070,850,1954,1979,4071 156th Ave SE,Bellevue,WA 98006,USA,5.5,12.971540487669746,655.7438524302,8.74552654382863,3,-7925782896880167905,df9c3990e1d7f395f355042dc9b0f3b2
2014-05-02 00:00:00,491500.0,4.0,1.75,0.13819286256643887,0.11625961735501779,1.0,0,2,3,2190,0,1968,1997,36850 204th Ave SE,Auburn,WA 98092,USA,5.75,13.105217218569358,701.0706098532444,8.920851584253686,1,-6454715504320557105,bd17e411343d17e755fdb1bce6bf894e
2014-05-02 00:00:00,785000.0,5.0,3.25,0.2498101746393318,0.010578624788092178,2.0,0,2,3,3660,0,2006,0,7425 Snowberry Ave SE,Snoqualmie,WA 98065,USA,8.25,13.573438996764546,886.0022573334675,9.613540475465015,38,-7720682500811285354,2c4213600dc84f29b5d9ce094a100828
2014-05-02 00:00:00,385000.0,3.0,3.25,0.0721336370539104,0.0006417779764898751,2.0,0,0,3,1040,280,2008,0,3400 21st Ave W,Seattle,WA 98199,USA,6.25,12.86099861326992,620.4836822995428,8.250980009585504,35,-1358985565315089260,cc37e9e03e700342eedb6af538a649de
2014-05-02 00:00:00,295000.0,2.0,2.5,0.09567198177676539,0.0006799679576743234,2.0,0,0,3,1280,350,2009,0,5944-6082 Delridge Way SW,Seattle,WA 98106,USA,4.5,12.594730635321957,543.1390245600107,8.528545939594881,35,-1722602806714183479,7a9b6ca8616d58b05f8702cd805e9d96
2014-05-02 00:00:00,555000.0,4.0,2.5,0.22323462414578588,0.005460235846420388,2.0,0,0,3,3310,0,2012,1912,35229 SE Terrace St,Snoqualmie,WA 98065,USA,6.5,13.226723392728571,744.983221287567,9.476910479228232,38,-7963784015609814275,f3062441f296c7d1f3b55713e5b3ba5a
2014-05-02 00:00:00,459990.0,3.0,2.5,0.17539863325740318,0.0045650999459751485,2.0,0,0,3,2680,0,2013,1923,13800 453rd Ave SE,North Bend,WA 98045,USA,5.5,13.038960029098545,678.2256261746529,9.191597383298527,27,2437102700068432587,bfd6141550f19f4ac697c4f91a5f908a
2014-05-02 00:00:00,625000.0,4.0,3.25,0.1791951404707669,0.04971776672441737,1.0,0,0,3,1560,1170,2007,0,9927 174th Ave SE,Renton,WA 98059,USA,7.25,13.345506928718539,790.5694150420949,9.216486425770206,32,-715866410540770135,e034aa2a3250c2320f9767746fff748e
2014-05-02 00:00:00,300000.0,3.0,2.5,0.16476841305998483,0.004109614560628924,2.0,0,0,3,2540,0,2006,0,29734 215th Terrace SE,Kent,WA 98042,USA,5.5,12.611537753638338,547.7225575051662,9.119454216531242,18,96426658079681482,d3729068507eb9188fa97d749ac65b57
2014-05-03 00:00:00,625000.0,4.0,2.75,0.19362186788154898,0.005558039456770804,2.0,0,0,3,2920,0,2012,1912,5608 NE 5th Cir,Renton,WA 98059,USA,6.75,13.345506928718539,790.5694150420949,9.307225256826692,32,-100461659988912707,d4954f0f27eee27e7e74c085079eb256
2014-05-03 00:00:00,553000.0,2.0,1.0,0.040242976461655276,0.004063041412843011,1.0,0,0,3,900,0,1944,0,8053 29th Ave NW,Seattle,WA 98117,USA,3.0,13.223113280504473,743.6396977031283,7.752637435583552,35,5499521907230850057,e6d7e24f4d2aa305882cfe61e07b2bf7
2014-05-03 00:00:00,379880.0,3.0,2.5,0.09719058466211086,0.012496507013916058,1.0,0,0,4,1130,520,1986,0,13256 242nd Pl SE,Issaquah,WA 98027,USA,5.5,12.84761069235689,616.344059758833,8.54465998231174,16,5741568401428684180,307750bb50310133755d5f3b82783953
2014-05-03 00:00:00,310000.0,3.0,1.0,0.048595292331055424,0.008669125728869763,1.0,0,0,4,1010,0,1973,0,7528 N Fork Rd SE,Snoqualmie,WA 98065,USA,4.0,12.644327576461329,556.7764362830022,7.901922634511646,38,5885362766245549027,382e8397f34eb45e97d3c4256cd7b760
2014-05-04 00:00:00,775000.0,2.0,2.5,0.17539863325740318,0.006291100802921067,1.0,0,0,3,2680,0,2004,2003,13134 234th Ct NE,Redmond,WA 98053,USA,4.5,13.560618308335483,880.3408430829504,9.191597383298527,31,728652218648937990,48abb1fdb4f9b670964433f19954b18b
2014-05-04 00:00:00,365000.0,3.0,2.5,0.13895216400911162,0.006251979358780901,1.0,0,0,5,1570,630,1988,0,13420 SE 182nd St,Renton,WA 98058,USA,5.5,12.80765263256463,604.1522986797286,8.926937761507496,32,8038710336960128254,e9df241218a0c3a5dcd95ea95eb34935
